fips,location,year,type,age,sex,count,population,rate,unstable,ci,lci,uci
27089,Marshall,2015-2019,Chronic lymphocytic leukemia,All Ages,All,5,46858,6.9 (UR),TRUE,(2.2 - 18.0),2.2,18
27089,Marshall,2010-2014,Esophagus,All Ages,All,5,47221,6.7 (UR),TRUE,(2.1 - 17.7),2.1,17.7
27091,Martin,2015-2019,Bladder,All Ages,All,40,99261,21,FALSE,(14.8 - 29.6),14.8,29.6
27091,Martin,2010-2014,Lung and bronchus,All Ages,All,77,102554,47.7,FALSE,(37.2 - 60.7),37.2,60.7
27091,Martin,2010-2014,Melanoma,All Ages,All,62,102554,44.8,FALSE,(33.7 - 58.8),33.7,58.8
27091,Martin,2015-2019,All cancer types combined,All Ages,All,701,99261,453.2,FALSE,(417.6 - 491.5),417.6,491.5
27091,Martin,2015-2019,Brain and other nervous system,All Ages,All,13,99261,9.6,FALSE,(4.6 - 17.8),4.6,17.8
27091,Martin,2015-2019,Esophagus,All Ages,All,7,99261,4.3 (UR),TRUE,(1.7 - 9.9),1.7,9.9
27091,Martin,2015-2019,Leukemia,All Ages,All,16,99261,12.6,FALSE,(6.8 - 21.6),6.8,21.6
27091,Martin,2010-2014,Leukemia,All Ages,All,23,102554,14.3,FALSE,(8.9 - 22.3),8.9,22.3
27091,Martin,2015-2019,Larynx,All Ages,All,4,99261,2.4 (UR),TRUE,(0.6 - 7.2),0.6,7.2
27091,Martin,2010-2014,Pancreas,All Ages,All,14,102554,9.1,FALSE,(4.7 - 16.4),4.7,16.4
27091,Martin,2015-2019,Acute myeloid leukemia,All Ages,All,8,99261,6.8 (UR),TRUE,(2.6 - 14.4),2.6,14.4
27091,Martin,2015-2019,Non-Hodgkin lymphoma,All Ages,All,31,99261,17.7,FALSE,(11.7 - 26.3),11.7,26.3
27091,Martin,2015-2019,Melanoma,All Ages,All,61,99261,46.9,FALSE,(34.8 - 61.9),34.8,61.9
27091,Martin,2015-2019,Pancreas,All Ages,All,22,99261,12.8,FALSE,(7.9 - 20.3),7.9,20.3
27091,Martin,2010-2014,Brain and other nervous system,All Ages,All,9,102554,7.1 (UR),TRUE,(3.1 - 14.3),3.1,14.3
27091,Martin,2015-2019,Chronic lymphocytic leukemia,All Ages,All,5,99261,3.4 (UR),TRUE,(1.0 - 9.0),1,9
27091,Martin,2010-2014,Thyroid,All Ages,All,10,102554,7.6 (UR),TRUE,(3.5 - 14.8),3.5,14.8
27091,Martin,2010-2014,Liver and bile duct,All Ages,All,7,102554,4.4 (UR),TRUE,(1.8 - 10.0),1.8,10
27091,Martin,2015-2019,Liver and bile duct,All Ages,All,9,99261,4.6 (UR),TRUE,(2.0 - 9.9),2,9.9
27091,Martin,2015-2019,Colorectal,All Ages,All,71,99261,43.2,FALSE,(33.0 - 55.9),33,55.9
27091,Martin,2015-2019,Mesothelioma,All Ages,All,1,99261,0.7 (UR),TRUE,(0.0 - 5.1),0,5.1
27091,Martin,2015-2019,Kidney,All Ages,All,34,99261,23.8,FALSE,(15.8 - 34.7),15.8,34.7
27091,Martin,2010-2014,Acute myeloid leukemia,All Ages,All,8,102554,5.2 (UR),TRUE,(2.2 - 11.0),2.2,11
27091,Martin,2010-2014,Chronic lymphocytic leukemia,All Ages,All,10,102554,5.9 (UR),TRUE,(2.7 - 11.8),2.7,11.8
27091,Martin,2015-2019,Thyroid,All Ages,All,17,99261,15.1,FALSE,(8.3 - 25.2),8.3,25.2
27091,Martin,2010-2014,Larynx,All Ages,All,7,102554,4.9 (UR),TRUE,(1.9 - 10.9),1.9,10.9
27091,Martin,2015-2019,Lung and bronchus,All Ages,All,88,99261,52.7,FALSE,(41.8 - 66.0),41.8,66
27091,Martin,2010-2014,Bladder,All Ages,All,36,102554,20.3,FALSE,(14.0 - 29.1),14,29.1
27091,Martin,2010-2014,Non-Hodgkin lymphoma,All Ages,All,29,102554,17.6,FALSE,(11.5 - 26.3),11.5,26.3
27091,Martin,2010-2014,Oral and pharyngeal,All Ages,All,20,102554,13.4,FALSE,(8.0 - 21.6),8,21.6
27091,Martin,2010-2014,Esophagus,All Ages,All,12,102554,6.5,FALSE,(3.3 - 12.3),3.3,12.3
27091,Martin,2010-2014,Kidney,All Ages,All,25,102554,17.3,FALSE,(10.7 - 26.7),10.7,26.7
27091,Martin,2015-2019,Oral and pharyngeal,All Ages,All,17,99261,10.9,FALSE,(6.1 - 18.6),6.1,18.6
27091,Martin,2010-2014,Mesothelioma,All Ages,All,1,102554,0.3 (UR),TRUE,(0.0 - 4.2),0,4.2
27091,Martin,2010-2014,Colorectal,All Ages,All,80,102554,45.7,FALSE,(35.8 - 57.9),35.8,57.9
27091,Martin,2010-2014,All cancer types combined,All Ages,All,699,102554,455.8,FALSE,(420.4 - 493.6),420.4,493.6
27093,Meeker,2015-2019,Melanoma,All Ages,All,41,115523,29.6,FALSE,(20.7 - 41.1),20.7,41.1
27093,Meeker,2015-2019,Esophagus,All Ages,All,12,115523,7.6,FALSE,(3.8 - 14.1),3.8,14.1
27093,Meeker,2010-2014,Liver and bile duct,All Ages,All,9,115771,5.1 (UR),TRUE,(2.3 - 10.4),2.3,10.4
27093,Meeker,2010-2014,Pancreas,All Ages,All,16,115771,9.6,FALSE,(5.4 - 16.0),5.4,16
27093,Meeker,2015-2019,Kidney,All Ages,All,28,115523,16.3,FALSE,(10.7 - 24.2),10.7,24.2
27093,Meeker,2015-2019,Pancreas,All Ages,All,26,115523,14.1,FALSE,(9.1 - 21.2),9.1,21.2
27093,Meeker,2015-2019,Bladder,All Ages,All,36,115523,20,FALSE,(14.0 - 28.3),14,28.3
27093,Meeker,2010-2014,Leukemia,All Ages,All,20,115771,13.9,FALSE,(8.3 - 21.9),8.3,21.9
27093,Meeker,2010-2014,Chronic lymphocytic leukemia,All Ages,All,7,115771,4.3 (UR),TRUE,(1.7 - 9.4),1.7,9.4
27093,Meeker,2010-2014,Non-Hodgkin lymphoma,All Ages,All,32,115771,21.1,FALSE,(14.2 - 30.3),14.2,30.3
27093,Meeker,2015-2019,Colorectal,All Ages,All,71,115523,43.9,FALSE,(33.8 - 56.3),33.8,56.3
27093,Meeker,2015-2019,Mesothelioma,All Ages,All,2,115523,1.2 (UR),TRUE,(0.1 - 5.2),0.1,5.2
27093,Meeker,2015-2019,Liver and bile duct,All Ages,All,17,115523,9,FALSE,(5.2 - 15.1),5.2,15.1
27093,Meeker,2010-2014,Larynx,All Ages,All,5,115771,3.2 (UR),TRUE,(1.0 - 8.1),1,8.1
27093,Meeker,2010-2014,Oral and pharyngeal,All Ages,All,13,115771,8.3,FALSE,(4.3 - 14.8),4.3,14.8
27093,Meeker,2010-2014,Kidney,All Ages,All,24,115771,16.9,FALSE,(10.7 - 25.7),10.7,25.7
27093,Meeker,2015-2019,Larynx,All Ages,All,4,115523,2.1 (UR),TRUE,(0.6 - 6.3),0.6,6.3
27093,Meeker,2010-2014,Esophagus,All Ages,All,6,115771,3.7 (UR),TRUE,(1.3 - 8.7),1.3,8.7
27093,Meeker,2015-2019,Chronic lymphocytic leukemia,All Ages,All,8,115523,4.3 (UR),TRUE,(1.8 - 9.2),1.8,9.2
27093,Meeker,2010-2014,Thyroid,All Ages,All,16,115771,13.7,FALSE,(7.5 - 22.7),7.5,22.7
27093,Meeker,2010-2014,Melanoma,All Ages,All,27,115771,17.5,FALSE,(11.3 - 26.2),11.3,26.2
27093,Meeker,2010-2014,Colorectal,All Ages,All,60,115771,37.2,FALSE,(28.2 - 48.5),28.2,48.5
27093,Meeker,2015-2019,Leukemia,All Ages,All,30,115523,19,FALSE,(12.6 - 27.8),12.6,27.8
27093,Meeker,2015-2019,All cancer types combined,All Ages,All,756,115523,457.6,FALSE,(424.2 - 493.1),424.2,493.1
27093,Meeker,2010-2014,Mesothelioma,All Ages,All,2,115771,1.1 (UR),TRUE,(0.1 - 4.9),0.1,4.9
27093,Meeker,2010-2014,All cancer types combined,All Ages,All,629,115771,413.8,FALSE,(381.1 - 448.7),381.1,448.7
27093,Meeker,2015-2019,Acute myeloid leukemia,All Ages,All,9,115523,5.8 (UR),TRUE,(2.5 - 11.7),2.5,11.7
27093,Meeker,2010-2014,Brain and other nervous system,All Ages,All,7,115771,5.6 (UR),TRUE,(2.2 - 11.9),2.2,11.9
27093,Meeker,2015-2019,Non-Hodgkin lymphoma,All Ages,All,39,115523,25.5,FALSE,(17.9 - 35.6),17.9,35.6
27093,Meeker,2010-2014,Bladder,All Ages,All,30,115771,19.1,FALSE,(12.8 - 27.7),12.8,27.7
27093,Meeker,2010-2014,Lung and bronchus,All Ages,All,77,115771,49.2,FALSE,(38.6 - 62.0),38.6,62
27093,Meeker,2015-2019,Oral and pharyngeal,All Ages,All,16,115523,8.9,FALSE,(5.0 - 15.1),5,15.1
27093,Meeker,2010-2014,Acute myeloid leukemia,All Ages,All,9,115771,6.4 (UR),TRUE,(2.9 - 12.6),2.9,12.6
27093,Meeker,2015-2019,Thyroid,All Ages,All,14,115523,11,FALSE,(5.8 - 19.0),5.8,19
27093,Meeker,2015-2019,Brain and other nervous system,All Ages,All,11,115523,8.7,FALSE,(4.3 - 15.9),4.3,15.9
27093,Meeker,2015-2019,Lung and bronchus,All Ages,All,94,115523,52.9,FALSE,(42.6 - 65.3),42.6,65.3
27095,Mille Lacs,2010-2014,Brain and other nervous system,All Ages,All,13,128780,8.7,FALSE,(4.5 - 15.1),4.5,15.1
27095,Mille Lacs,2015-2019,Non-Hodgkin lymphoma,All Ages,All,34,129326,19.2,FALSE,(13.2 - 27.3),13.2,27.3
27095,Mille Lacs,2010-2014,Pancreas,All Ages,All,22,128780,12.9,FALSE,(8.0 - 19.9),8,19.9
27095,Mille Lacs,2015-2019,Bladder,All Ages,All,58,129326,32,FALSE,(24.2 - 41.7),24.2,41.7
27095,Mille Lacs,2015-2019,Larynx,All Ages,All,5,129326,2.7 (UR),TRUE,(0.9 - 6.8),0.9,6.8
27095,Mille Lacs,2010-2014,Esophagus,All Ages,All,11,128780,6.8,FALSE,(3.3 - 12.6),3.3,12.6
27095,Mille Lacs,2010-2014,Non-Hodgkin lymphoma,All Ages,All,39,128780,23.5,FALSE,(16.6 - 32.5),16.6,32.5
27095,Mille Lacs,2010-2014,Melanoma,All Ages,All,27,128780,17.6,FALSE,(11.5 - 26.0),11.5,26
27095,Mille Lacs,2015-2019,Thyroid,All Ages,All,14,129326,8.9,FALSE,(4.7 - 15.5),4.7,15.5
27095,Mille Lacs,2010-2014,Bladder,All Ages,All,41,128780,24.8,FALSE,(17.7 - 33.9),17.7,33.9
27095,Mille Lacs,2015-2019,Oral and pharyngeal,All Ages,All,27,129326,15.3,FALSE,(9.9 - 22.7),9.9,22.7
27095,Mille Lacs,2010-2014,Oral and pharyngeal,All Ages,All,27,128780,16.9,FALSE,(11.0 - 24.9),11,24.9
27095,Mille Lacs,2010-2014,Kidney,All Ages,All,35,128780,22.1,FALSE,(15.3 - 31.0),15.3,31
27095,Mille Lacs,2010-2014,Larynx,All Ages,All,8,128780,4.8 (UR),TRUE,(2.0 - 9.8),2,9.8
27095,Mille Lacs,2015-2019,Liver and bile duct,All Ages,All,12,129326,6.5,FALSE,(3.3 - 11.8),3.3,11.8
27095,Mille Lacs,2010-2014,Acute myeloid leukemia,All Ages,All,14,128780,9.5,FALSE,(5.0 - 16.2),5,16.2
27095,Mille Lacs,2015-2019,Mesothelioma,All Ages,All,2,129326,1.3 (UR),TRUE,(0.2 - 4.9),0.2,4.9
27095,Mille Lacs,2010-2014,Chronic lymphocytic leukemia,All Ages,All,8,128780,4.7 (UR),TRUE,(2.0 - 9.6),2,9.6
27095,Mille Lacs,2015-2019,Lung and bronchus,All Ages,All,123,129326,67.2,FALSE,(55.7 - 80.5),55.7,80.5
27095,Mille Lacs,2015-2019,Chronic lymphocytic leukemia,All Ages,All,10,129326,5.7 (UR),TRUE,(2.6 - 11.1),2.6,11.1
27095,Mille Lacs,2015-2019,Esophagus,All Ages,All,13,129326,6.9,FALSE,(3.7 - 12.3),3.7,12.3
27095,Mille Lacs,2010-2014,Liver and bile duct,All Ages,All,10,128780,5.7 (UR),TRUE,(2.7 - 10.9),2.7,10.9
27095,Mille Lacs,2015-2019,Colorectal,All Ages,All,58,129326,34.6,FALSE,(26.0 - 45.3),26,45.3
27095,Mille Lacs,2015-2019,Pancreas,All Ages,All,27,129326,14.3,FALSE,(9.4 - 21.2),9.4,21.2
27095,Mille Lacs,2015-2019,Brain and other nervous system,All Ages,All,14,129326,9.6,FALSE,(5.1 - 16.6),5.1,16.6
27095,Mille Lacs,2010-2014,All cancer types combined,All Ages,All,746,128780,465.4,FALSE,(432.0 - 500.9),432,500.9
27095,Mille Lacs,2010-2014,Leukemia,All Ages,All,31,128780,20.6,FALSE,(13.8 - 29.6),13.8,29.6
27095,Mille Lacs,2015-2019,Acute myeloid leukemia,All Ages,All,7,129326,4.4 (UR),TRUE,(1.7 - 9.4),1.7,9.4
27095,Mille Lacs,2010-2014,Mesothelioma,All Ages,All,2,128780,1.3 (UR),TRUE,(0.2 - 5.1),0.2,5.1
27095,Mille Lacs,2010-2014,Lung and bronchus,All Ages,All,99,128780,60.1,FALSE,(48.8 - 73.5),48.8,73.5
27095,Mille Lacs,2015-2019,Kidney,All Ages,All,37,129326,21.5,FALSE,(14.9 - 30.3),14.9,30.3
27095,Mille Lacs,2015-2019,Melanoma,All Ages,All,49,129326,28.2,FALSE,(20.6 - 37.8),20.6,37.8
27095,Mille Lacs,2015-2019,Leukemia,All Ages,All,24,129326,13.9,FALSE,(8.8 - 21.2),8.8,21.2
27095,Mille Lacs,2010-2014,Colorectal,All Ages,All,55,128780,34.3,FALSE,(25.6 - 45.1),25.6,45.1
27095,Mille Lacs,2015-2019,All cancer types combined,All Ages,All,822,129326,469.5,FALSE,(437.2 - 503.8),437.2,503.8
27095,Mille Lacs,2010-2014,Thyroid,All Ages,All,20,128780,14.8,FALSE,(8.8 - 23.2),8.8,23.2
27097,Morrison,2015-2019,Lung and bronchus,All Ages,All,156,165321,64.6,FALSE,(54.6 - 76.1),54.6,76.1
27097,Morrison,2010-2014,Kidney,All Ages,All,44,165287,21.1,FALSE,(15.1 - 28.8),15.1,28.8
27097,Morrison,2010-2014,Brain and other nervous system,All Ages,All,13,165287,7.2,FALSE,(3.7 - 12.5),3.7,12.5
27097,Morrison,2010-2014,Leukemia,All Ages,All,24,165287,11.2,FALSE,(7.2 - 17.0),7.2,17
27097,Morrison,2010-2014,Chronic lymphocytic leukemia,All Ages,All,12,165287,5.3,FALSE,(2.7 - 9.6),2.7,9.6
27097,Morrison,2010-2014,Acute myeloid leukemia,All Ages,All,4,165287,2.2 (UR),TRUE,(0.6 - 5.7),0.6,5.7
27097,Morrison,2010-2014,Oral and pharyngeal,All Ages,All,22,165287,10.4,FALSE,(6.4 - 16.1),6.4,16.1
27097,Morrison,2010-2014,Melanoma,All Ages,All,37,165287,16.9,FALSE,(11.8 - 23.8),11.8,23.8
27097,Morrison,2015-2019,Larynx,All Ages,All,8,165321,3.3 (UR),TRUE,(1.4 - 7.0),1.4,7
27097,Morrison,2010-2014,Thyroid,All Ages,All,25,165287,16.3,FALSE,(10.3 - 24.4),10.3,24.4
27097,Morrison,2015-2019,All cancer types combined,All Ages,All,1100,165321,483.9,FALSE,(454.4 - 515.0),454.4,515
27097,Morrison,2015-2019,Leukemia,All Ages,All,45,165321,20.7,FALSE,(14.8 - 28.2),14.8,28.2
27097,Morrison,2010-2014,Pancreas,All Ages,All,20,165287,9.3,FALSE,(5.6 - 14.7),5.6,14.7
27097,Morrison,2015-2019,Colorectal,All Ages,All,85,165321,37.3,FALSE,(29.5 - 46.8),29.5,46.8
27097,Morrison,2010-2014,Mesothelioma,All Ages,All,5,165287,2.7 (UR),TRUE,(0.8 - 6.6),0.8,6.6
27097,Morrison,2010-2014,Bladder,All Ages,All,36,165287,16.5,FALSE,(11.5 - 23.2),11.5,23.2
27097,Morrison,2015-2019,Non-Hodgkin lymphoma,All Ages,All,60,165321,25.9,FALSE,(19.6 - 33.9),19.6,33.9
27097,Morrison,2010-2014,Lung and bronchus,All Ages,All,149,165287,67.6,FALSE,(57.0 - 79.7),57,79.7
27097,Morrison,2015-2019,Brain and other nervous system,All Ages,All,17,165321,8.7,FALSE,(4.9 - 14.4),4.9,14.4
27097,Morrison,2015-2019,Oral and pharyngeal,All Ages,All,24,165321,10.6,FALSE,(6.7 - 16.3),6.7,16.3
27097,Morrison,2015-2019,Esophagus,All Ages,All,9,165321,3.6 (UR),TRUE,(1.6 - 7.2),1.6,7.2
27097,Morrison,2010-2014,Liver and bile duct,All Ages,All,6,165287,3.0 (UR),TRUE,(1.1 - 6.7),1.1,6.7
27097,Morrison,2015-2019,Chronic lymphocytic leukemia,All Ages,All,19,165321,7.8,FALSE,(4.7 - 12.5),4.7,12.5
27097,Morrison,2015-2019,Thyroid,All Ages,All,37,165321,21.2,FALSE,(14.6 - 29.8),14.6,29.8
27097,Morrison,2010-2014,All cancer types combined,All Ages,All,962,165287,455.5,FALSE,(426.3 - 486.2),426.3,486.2
27097,Morrison,2015-2019,Bladder,All Ages,All,52,165321,20.9,FALSE,(15.5 - 27.8),15.5,27.8
27097,Morrison,2015-2019,Acute myeloid leukemia,All Ages,All,14,165321,7,FALSE,(3.6 - 12.3),3.6,12.3
27097,Morrison,2015-2019,Kidney,All Ages,All,54,165321,24.3,FALSE,(18.0 - 32.1),18,32.1
27097,Morrison,2010-2014,Colorectal,All Ages,All,76,165287,36.3,FALSE,(28.4 - 45.8),28.4,45.8
27097,Morrison,2010-2014,Esophagus,All Ages,All,9,165287,4.6 (UR),TRUE,(2.0 - 9.0),2,9
27097,Morrison,2010-2014,Non-Hodgkin lymphoma,All Ages,All,45,165287,21.7,FALSE,(15.7 - 29.5),15.7,29.5
27097,Morrison,2010-2014,Larynx,All Ages,All,6,165287,2.7 (UR),TRUE,(1.0 - 6.2),1,6.2
27097,Morrison,2015-2019,Pancreas,All Ages,All,31,165321,13,FALSE,(8.7 - 19.0),8.7,19
27097,Morrison,2015-2019,Liver and bile duct,All Ages,All,10,165321,4.4 (UR),TRUE,(2.0 - 8.6),2,8.6
27097,Morrison,2015-2019,Melanoma,All Ages,All,52,165321,23.5,FALSE,(17.3 - 31.4),17.3,31.4
27097,Morrison,2015-2019,Mesothelioma,All Ages,All,2,165321,1.2 (UR),TRUE,(0.1 - 4.5),0.1,4.5
27099,Mower,2015-2019,Liver and bile duct,All Ages,All,22,199036,8,FALSE,(5.0 - 12.4),5,12.4
27099,Mower,2015-2019,Kidney,All Ages,All,50,199036,20.2,FALSE,(14.7 - 27.1),14.7,27.1
27099,Mower,2010-2014,Liver and bile duct,All Ages,All,21,196710,7.8,FALSE,(4.8 - 12.3),4.8,12.3
27099,Mower,2015-2019,Colorectal,All Ages,All,73,199036,25.6,FALSE,(19.7 - 32.7),19.7,32.7
27099,Mower,2010-2014,All cancer types combined,All Ages,All,1080,196710,431.3,FALSE,(405.0 - 458.9),405,458.9
27099,Mower,2010-2014,Thyroid,All Ages,All,24,196710,12,FALSE,(7.5 - 18.2),7.5,18.2
27099,Mower,2015-2019,Pancreas,All Ages,All,27,199036,10.2,FALSE,(6.7 - 15.2),6.7,15.2
27099,Mower,2015-2019,Larynx,All Ages,All,6,199036,2.0 (UR),TRUE,(0.7 - 4.7),0.7,4.7
27099,Mower,2010-2014,Larynx,All Ages,All,7,196710,2.7 (UR),TRUE,(1.1 - 5.8),1.1,5.8
27099,Mower,2010-2014,Esophagus,All Ages,All,15,196710,6.2,FALSE,(3.5 - 10.4),3.5,10.4
27099,Mower,2010-2014,Bladder,All Ages,All,52,196710,18,FALSE,(13.3 - 24.0),13.3,24
27099,Mower,2015-2019,Chronic lymphocytic leukemia,All Ages,All,7,199036,2.3 (UR),TRUE,(0.9 - 5.1),0.9,5.1
27099,Mower,2010-2014,Oral and pharyngeal,All Ages,All,27,196710,11.3,FALSE,(7.4 - 16.7),7.4,16.7
27099,Mower,2010-2014,Leukemia,All Ages,All,29,196710,10.7,FALSE,(7.0 - 15.7),7,15.7
27099,Mower,2010-2014,Non-Hodgkin lymphoma,All Ages,All,55,196710,22.3,FALSE,(16.7 - 29.4),16.7,29.4
27099,Mower,2010-2014,Melanoma,All Ages,All,100,196710,44.1,FALSE,(35.5 - 54.1),35.5,54.1
27099,Mower,2015-2019,Melanoma,All Ages,All,67,199036,29,FALSE,(22.2 - 37.3),22.2,37.3
27099,Mower,2010-2014,Colorectal,All Ages,All,93,196710,35.1,FALSE,(28.1 - 43.5),28.1,43.5
27099,Mower,2015-2019,Esophagus,All Ages,All,8,199036,2.9 (UR),TRUE,(1.2 - 6.0),1.2,6
27099,Mower,2015-2019,Thyroid,All Ages,All,24,199036,12.3,FALSE,(7.8 - 18.4),7.8,18.4
27099,Mower,2010-2014,Mesothelioma,All Ages,All,3,196710,1.2 (UR),TRUE,(0.2 - 3.7),0.2,3.7
27099,Mower,2015-2019,Bladder,All Ages,All,48,199036,16.9,FALSE,(12.4 - 22.7),12.4,22.7
27099,Mower,2015-2019,Acute myeloid leukemia,All Ages,All,13,199036,4.5,FALSE,(2.4 - 8.1),2.4,8.1
27099,Mower,2010-2014,Kidney,All Ages,All,37,196710,15.2,FALSE,(10.6 - 21.3),10.6,21.3
27099,Mower,2015-2019,Brain and other nervous system,All Ages,All,11,199036,4.9,FALSE,(2.3 - 8.9),2.3,8.9
27099,Mower,2010-2014,Pancreas,All Ages,All,32,196710,11.8,FALSE,(7.9 - 17.0),7.9,17
27099,Mower,2010-2014,Brain and other nervous system,All Ages,All,6,196710,3.0 (UR),TRUE,(1.1 - 6.6),1.1,6.6
27099,Mower,2015-2019,Oral and pharyngeal,All Ages,All,30,199036,12.1,FALSE,(8.1 - 17.5),8.1,17.5
27099,Mower,2010-2014,Chronic lymphocytic leukemia,All Ages,All,9,196710,3.1 (UR),TRUE,(1.4 - 6.4),1.4,6.4
27099,Mower,2015-2019,Non-Hodgkin lymphoma,All Ages,All,49,199036,19.2,FALSE,(14.0 - 25.8),14,25.8
27099,Mower,2015-2019,Leukemia,All Ages,All,28,199036,10.2,FALSE,(6.7 - 15.2),6.7,15.2
27099,Mower,2015-2019,Mesothelioma,All Ages,All,2,199036,1.2 (UR),TRUE,(0.1 - 4.2),0.1,4.2
27099,Mower,2010-2014,Lung and bronchus,All Ages,All,134,196710,50.4,FALSE,(42.0 - 60.1),42,60.1
27099,Mower,2010-2014,Acute myeloid leukemia,All Ages,All,12,196710,4.6,FALSE,(2.3 - 8.4),2.3,8.4
27099,Mower,2015-2019,Lung and bronchus,All Ages,All,156,199036,58.7,FALSE,(49.6 - 69.1),49.6,69.1
27099,Mower,2015-2019,All cancer types combined,All Ages,All,1054,199036,410.7,FALSE,(385.3 - 437.5),385.3,437.5
27101,Murray,2015-2019,Oral and pharyngeal,All Ages,All,13,41479,18.6,FALSE,(9.6 - 34.5),9.6,34.5
27101,Murray,2015-2019,Brain and other nervous system,All Ages,All,7,41479,11.2 (UR),TRUE,(4.0 - 26.2),4,26.2
27101,Murray,2015-2019,Chronic lymphocytic leukemia,All Ages,All,3,41479,4.0 (UR),TRUE,(0.8 - 15.0),0.8,15
27101,Murray,2010-2014,Brain and other nervous system,All Ages,All,6,42847,11.8 (UR),TRUE,(3.9 - 27.6),3.9,27.6
27101,Murray,2015-2019,Lung and bronchus,All Ages,All,38,41479,49.6,FALSE,(34.8 - 70.5),34.8,70.5
27101,Murray,2015-2019,Non-Hodgkin lymphoma,All Ages,All,9,41479,11.4 (UR),TRUE,(5.2 - 24.5),5.2,24.5
27101,Murray,2010-2014,Bladder,All Ages,All,19,42847,26.7,FALSE,(15.3 - 44.6),15.3,44.6
27101,Murray,2010-2014,Mesothelioma,All Ages,All,0,42847,null (UR),TRUE, ,null,null
27101,Murray,2015-2019,Acute myeloid leukemia,All Ages,All,1,41479,1.4 (UR),TRUE,(0.0 - 11.8),0,11.8
27101,Murray,2010-2014,Pancreas,All Ages,All,10,42847,17.6 (UR),TRUE,(7.7 - 35.0),7.7,35
27101,Murray,2015-2019,Mesothelioma,All Ages,All,0,41479,null (UR),TRUE, ,null,null
27101,Murray,2015-2019,Leukemia,All Ages,All,8,41479,12.9 (UR),TRUE,(5.1 - 28.2),5.1,28.2
27101,Murray,2015-2019,All cancer types combined,All Ages,All,316,41479,449.4,FALSE,(397.3 - 507.4),397.3,507.4
27101,Murray,2015-2019,Bladder,All Ages,All,23,41479,27.6,FALSE,(17.4 - 43.9),17.4,43.9
27101,Murray,2010-2014,Thyroid,All Ages,All,5,42847,8.9 (UR),TRUE,(2.5 - 23.4),2.5,23.4
27101,Murray,2010-2014,Esophagus,All Ages,All,3,42847,3.6 (UR),TRUE,(0.7 - 14.2),0.7,14.2
27101,Murray,2015-2019,Larynx,All Ages,All,5,41479,6.6 (UR),TRUE,(2.1 - 18.4),2.1,18.4
27101,Murray,2010-2014,Non-Hodgkin lymphoma,All Ages,All,14,42847,18.3,FALSE,(9.9 - 33.2),9.9,33.2
27101,Murray,2010-2014,Colorectal,All Ages,All,33,42847,42.5,FALSE,(28.9 - 62.1),28.9,62.1
27101,Murray,2010-2014,Oral and pharyngeal,All Ages,All,9,42847,11.6 (UR),TRUE,(5.3 - 24.6),5.3,24.6
27101,Murray,2010-2014,Melanoma,All Ages,All,19,42847,29.1,FALSE,(17.0 - 48.0),17,48
27101,Murray,2015-2019,Pancreas,All Ages,All,5,41479,5.7 (UR),TRUE,(1.8 - 17.0),1.8,17
27101,Murray,2010-2014,Larynx,All Ages,All,0,42847,null (UR),TRUE, ,null,null
27101,Murray,2010-2014,All cancer types combined,All Ages,All,323,42847,459.8,FALSE,(408.7 - 516.5),408.7,516.5
27101,Murray,2015-2019,Liver and bile duct,All Ages,All,2,41479,2.6 (UR),TRUE,(0.3 - 13.3),0.3,13.3
27101,Murray,2010-2014,Lung and bronchus,All Ages,All,29,42847,40.4,FALSE,(26.8 - 60.2),26.8,60.2
27101,Murray,2010-2014,Kidney,All Ages,All,15,42847,18.7,FALSE,(10.4 - 33.2),10.4,33.2
27101,Murray,2010-2014,Acute myeloid leukemia,All Ages,All,4,42847,4.8 (UR),TRUE,(1.2 - 15.8),1.2,15.8
27101,Murray,2010-2014,Chronic lymphocytic leukemia,All Ages,All,10,42847,13.2 (UR),TRUE,(6.3 - 26.7),6.3,26.7
27101,Murray,2015-2019,Colorectal,All Ages,All,36,41479,48.1,FALSE,(32.9 - 69.6),32.9,69.6
27101,Murray,2015-2019,Melanoma,All Ages,All,13,41479,25.1,FALSE,(11.6 - 47.0),11.6,47
27101,Murray,2010-2014,Leukemia,All Ages,All,15,42847,20.8,FALSE,(11.3 - 36.9),11.3,36.9
27101,Murray,2015-2019,Kidney,All Ages,All,10,41479,14.6 (UR),TRUE,(6.4 - 30.0),6.4,30
27101,Murray,2010-2014,Liver and bile duct,All Ages,All,6,42847,8.5 (UR),TRUE,(3.1 - 20.9),3.1,20.9
27101,Murray,2015-2019,Esophagus,All Ages,All,2,41479,2.3 (UR),TRUE,(0.3 - 12.6),0.3,12.6
27101,Murray,2015-2019,Thyroid,All Ages,All,8,41479,14.3 (UR),TRUE,(5.6 - 30.9),5.6,30.9
27103,Nicollet,2010-2014,Mesothelioma,All Ages,All,1,165095,0.6 (UR),TRUE,(0.0 - 3.4),0,3.4
27103,Nicollet,2015-2019,Melanoma,All Ages,All,102,169771,52.9,FALSE,(42.8 - 64.6),42.8,64.6
27103,Nicollet,2010-2014,Kidney,All Ages,All,28,165095,16.5,FALSE,(10.8 - 24.0),10.8,24
27103,Nicollet,2010-2014,Lung and bronchus,All Ages,All,98,165095,55.5,FALSE,(44.9 - 67.9),44.9,67.9
